,file,rule_id
90,data/codex-tf/security_web/sample-17.tf,aws-ec2-add-description-to-security-group-rule
91,data/codex-tf/security_web/sample-17.tf,aws-ec2-no-public-egress-sgr
92,data/codex-tf/security_web/sample-17.tf,aws-ec2-no-public-ingress-sgr
93,data/codex-tf/security_web/sample-17.tf,aws-ec2-no-public-ingress-sgr
94,data/codex-tf/security_web/sample-38.tf,aws-ec2-add-description-to-security-group-rule
95,data/codex-tf/security_web/sample-38.tf,aws-ec2-add-description-to-security-group-rule
96,data/codex-tf/security_web/sample-38.tf,aws-ec2-add-description-to-security-group-rule
97,data/codex-tf/security_web/sample-38.tf,aws-ec2-no-public-egress-sgr
98,data/codex-tf/security_web/sample-38.tf,aws-ec2-no-public-ingress-sgr
99,data/codex-tf/security_web/sample-38.tf,aws-ec2-no-public-ingress-sgr
100,data/codex-tf/security_web/sample-4.tf,aws-ec2-add-description-to-security-group-rule
101,data/codex-tf/security_web/sample-4.tf,aws-ec2-add-description-to-security-group-rule
102,data/codex-tf/security_web/sample-4.tf,aws-ec2-add-description-to-security-group-rule
103,data/codex-tf/security_web/sample-4.tf,aws-ec2-no-public-egress-sgr
104,data/codex-tf/security_web/sample-4.tf,aws-ec2-no-public-ingress-sgr
105,data/codex-tf/security_web/sample-4.tf,aws-ec2-no-public-ingress-sgr
106,data/codex-tf/security_web/sample-28.tf,aws-ec2-add-description-to-security-group-rule
107,data/codex-tf/security_web/sample-28.tf,aws-ec2-add-description-to-security-group-rule
108,data/codex-tf/security_web/sample-28.tf,aws-ec2-add-description-to-security-group-rule
109,data/codex-tf/security_web/sample-28.tf,aws-ec2-no-public-egress-sgr
110,data/codex-tf/security_web/sample-28.tf,aws-ec2-no-public-ingress-sgr
111,data/codex-tf/security_web/sample-28.tf,aws-ec2-no-public-ingress-sgr
112,data/codex-tf/security_web/sample-0.tf,aws-ec2-add-description-to-security-group-rule
113,data/codex-tf/security_web/sample-0.tf,aws-ec2-add-description-to-security-group-rule
114,data/codex-tf/security_web/sample-0.tf,aws-ec2-add-description-to-security-group-rule
115,data/codex-tf/security_web/sample-0.tf,aws-ec2-no-public-egress-sgr
116,data/codex-tf/security_web/sample-0.tf,aws-ec2-no-public-ingress-sgr
117,data/codex-tf/security_web/sample-0.tf,aws-ec2-no-public-ingress-sgr
118,data/codex-tf/security_web/sample-18.tf,aws-ec2-add-description-to-security-group-rule
119,data/codex-tf/security_web/sample-18.tf,aws-ec2-add-description-to-security-group-rule
120,data/codex-tf/security_web/sample-18.tf,aws-ec2-add-description-to-security-group-rule
121,data/codex-tf/security_web/sample-18.tf,aws-ec2-no-public-egress-sgr
122,data/codex-tf/security_web/sample-18.tf,aws-ec2-no-public-ingress-sgr
123,data/codex-tf/security_web/sample-18.tf,aws-ec2-no-public-ingress-sgr
124,data/codex-tf/security_web/sample-49.tf,aws-ec2-add-description-to-security-group-rule
125,data/codex-tf/security_web/sample-49.tf,aws-ec2-add-description-to-security-group-rule
126,data/codex-tf/security_web/sample-49.tf,aws-ec2-add-description-to-security-group-rule
127,data/codex-tf/security_web/sample-49.tf,aws-ec2-no-public-egress-sgr
128,data/codex-tf/security_web/sample-49.tf,aws-ec2-no-public-ingress-sgr
129,data/codex-tf/security_web/sample-49.tf,aws-ec2-no-public-ingress-sgr
130,data/codex-tf/security_web/sample-1.tf,aws-ec2-add-description-to-security-group-rule
131,data/codex-tf/security_web/sample-1.tf,aws-ec2-add-description-to-security-group-rule
132,data/codex-tf/security_web/sample-1.tf,aws-ec2-add-description-to-security-group-rule
133,data/codex-tf/security_web/sample-1.tf,aws-ec2-no-public-egress-sgr
134,data/codex-tf/security_web/sample-1.tf,aws-ec2-no-public-ingress-sgr
135,data/codex-tf/security_web/sample-1.tf,aws-ec2-no-public-ingress-sgr
136,data/codex-tf/security_web/sample-19.tf,aws-ec2-add-description-to-security-group-rule
137,data/codex-tf/security_web/sample-19.tf,aws-ec2-no-public-egress-sgr
138,data/codex-tf/security_web/sample-48.tf,aws-ec2-add-description-to-security-group-rule
139,data/codex-tf/security_web/sample-48.tf,aws-ec2-add-description-to-security-group-rule
140,data/codex-tf/security_web/sample-48.tf,aws-ec2-add-description-to-security-group-rule
141,data/codex-tf/security_web/sample-48.tf,aws-ec2-no-public-egress-sgr
142,data/codex-tf/security_web/sample-48.tf,aws-ec2-no-public-ingress-sgr
143,data/codex-tf/security_web/sample-48.tf,aws-ec2-no-public-ingress-sgr
144,data/codex-tf/security_web/sample-39.tf,aws-ec2-add-description-to-security-group-rule
145,data/codex-tf/security_web/sample-39.tf,aws-ec2-add-description-to-security-group-rule
146,data/codex-tf/security_web/sample-39.tf,aws-ec2-add-description-to-security-group-rule
147,data/codex-tf/security_web/sample-39.tf,aws-ec2-no-public-egress-sgr
148,data/codex-tf/security_web/sample-39.tf,aws-ec2-no-public-ingress-sgr
149,data/codex-tf/security_web/sample-39.tf,aws-ec2-no-public-ingress-sgr
150,data/codex-tf/security_web/sample-5.tf,aws-ec2-add-description-to-security-group-rule
151,data/codex-tf/security_web/sample-5.tf,aws-ec2-add-description-to-security-group-rule
152,data/codex-tf/security_web/sample-5.tf,aws-ec2-add-description-to-security-group-rule
153,data/codex-tf/security_web/sample-5.tf,aws-ec2-no-public-egress-sgr
154,data/codex-tf/security_web/sample-5.tf,aws-ec2-no-public-ingress-sgr
155,data/codex-tf/security_web/sample-5.tf,aws-ec2-no-public-ingress-sgr
156,data/codex-tf/security_web/sample-29.tf,aws-ec2-add-description-to-security-group-rule
157,data/codex-tf/security_web/sample-29.tf,aws-ec2-add-description-to-security-group-rule
158,data/codex-tf/security_web/sample-29.tf,aws-ec2-add-description-to-security-group-rule
159,data/codex-tf/security_web/sample-29.tf,aws-ec2-no-public-egress-sgr
160,data/codex-tf/security_web/sample-29.tf,aws-ec2-no-public-ingress-sgr
161,data/codex-tf/security_web/sample-29.tf,aws-ec2-no-public-ingress-sgr
162,data/codex-tf/security_web/sample-2.tf,aws-ec2-add-description-to-security-group-rule
163,data/codex-tf/security_web/sample-2.tf,aws-ec2-add-description-to-security-group-rule
164,data/codex-tf/security_web/sample-2.tf,aws-ec2-add-description-to-security-group-rule
165,data/codex-tf/security_web/sample-2.tf,aws-ec2-no-public-egress-sgr
166,data/codex-tf/security_web/sample-2.tf,aws-ec2-no-public-ingress-sgr
167,data/codex-tf/security_web/sample-2.tf,aws-ec2-no-public-ingress-sgr
168,data/codex-tf/security_web/sample-3.tf,aws-ec2-add-description-to-security-group-rule
169,data/codex-tf/security_web/sample-3.tf,aws-ec2-no-public-egress-sgr
170,data/codex-tf/security_web/sample-3.tf,aws-ec2-no-public-ingress-sgr
171,data/codex-tf/security_web/sample-3.tf,aws-ec2-no-public-ingress-sgr
172,data/codex-tf/security_web/sample-34.tf,aws-ec2-add-description-to-security-group-rule
173,data/codex-tf/security_web/sample-34.tf,aws-ec2-no-public-egress-sgr
174,data/codex-tf/security_web/sample-34.tf,aws-ec2-no-public-ingress-sgr
175,data/codex-tf/security_web/sample-34.tf,aws-ec2-no-public-ingress-sgr
176,data/codex-tf/security_web/sample-51.tf,aws-ec2-add-description-to-security-group-rule
177,data/codex-tf/security_web/sample-51.tf,aws-ec2-add-description-to-security-group-rule
178,data/codex-tf/security_web/sample-51.tf,aws-ec2-add-description-to-security-group-rule
179,data/codex-tf/security_web/sample-51.tf,aws-ec2-no-public-egress-sgr
180,data/codex-tf/security_web/sample-51.tf,aws-ec2-no-public-ingress-sgr
181,data/codex-tf/security_web/sample-51.tf,aws-ec2-no-public-ingress-sgr
182,data/codex-tf/security_web/sample-41.tf,aws-ec2-add-description-to-security-group-rule
183,data/codex-tf/security_web/sample-41.tf,aws-ec2-no-public-egress-sgr
184,data/codex-tf/security_web/sample-41.tf,aws-ec2-no-public-ingress-sgr
185,data/codex-tf/security_web/sample-41.tf,aws-ec2-no-public-ingress-sgr
186,data/codex-tf/security_web/sample-10.tf,aws-ec2-add-description-to-security-group-rule
187,data/codex-tf/security_web/sample-10.tf,aws-ec2-add-description-to-security-group-rule
188,data/codex-tf/security_web/sample-10.tf,aws-ec2-add-description-to-security-group-rule
189,data/codex-tf/security_web/sample-10.tf,aws-ec2-no-public-egress-sgr
190,data/codex-tf/security_web/sample-10.tf,aws-ec2-no-public-ingress-sgr
191,data/codex-tf/security_web/sample-10.tf,aws-ec2-no-public-ingress-sgr
192,data/codex-tf/security_web/sample-24.tf,aws-ec2-add-description-to-security-group-rule
193,data/codex-tf/security_web/sample-24.tf,aws-ec2-add-description-to-security-group-rule
194,data/codex-tf/security_web/sample-24.tf,aws-ec2-add-description-to-security-group-rule
195,data/codex-tf/security_web/sample-24.tf,aws-ec2-no-public-egress-sgr
196,data/codex-tf/security_web/sample-24.tf,aws-ec2-no-public-ingress-sgr
197,data/codex-tf/security_web/sample-24.tf,aws-ec2-no-public-ingress-sgr
198,data/codex-tf/security_web/sample-30.tf,aws-ec2-add-description-to-security-group-rule
199,data/codex-tf/security_web/sample-30.tf,aws-ec2-add-description-to-security-group-rule
200,data/codex-tf/security_web/sample-30.tf,aws-ec2-add-description-to-security-group-rule
201,data/codex-tf/security_web/sample-30.tf,aws-ec2-no-public-egress-sgr
202,data/codex-tf/security_web/sample-30.tf,aws-ec2-no-public-ingress-sgr
203,data/codex-tf/security_web/sample-30.tf,aws-ec2-no-public-ingress-sgr
204,data/codex-tf/security_web/sample-20.tf,aws-ec2-add-description-to-security-group-rule
205,data/codex-tf/security_web/sample-20.tf,aws-ec2-add-description-to-security-group-rule
206,data/codex-tf/security_web/sample-20.tf,aws-ec2-add-description-to-security-group-rule
207,data/codex-tf/security_web/sample-20.tf,aws-ec2-no-public-egress-sgr
208,data/codex-tf/security_web/sample-20.tf,aws-ec2-no-public-ingress-sgr
209,data/codex-tf/security_web/sample-20.tf,aws-ec2-no-public-ingress-sgr
210,data/codex-tf/security_web/sample-14.tf,aws-ec2-add-description-to-security-group-rule
211,data/codex-tf/security_web/sample-14.tf,aws-ec2-add-description-to-security-group-rule
212,data/codex-tf/security_web/sample-14.tf,aws-ec2-add-description-to-security-group-rule
213,data/codex-tf/security_web/sample-14.tf,aws-ec2-no-public-egress-sgr
214,data/codex-tf/security_web/sample-14.tf,aws-ec2-no-public-ingress-sgr
215,data/codex-tf/security_web/sample-14.tf,aws-ec2-no-public-ingress-sgr
216,data/codex-tf/security_web/sample-45.tf,aws-ec2-add-description-to-security-group-rule
217,data/codex-tf/security_web/sample-45.tf,aws-ec2-add-description-to-security-group-rule
218,data/codex-tf/security_web/sample-45.tf,aws-ec2-add-description-to-security-group-rule
219,data/codex-tf/security_web/sample-45.tf,aws-ec2-no-public-egress-sgr
220,data/codex-tf/security_web/sample-45.tf,aws-ec2-no-public-ingress-sgr
221,data/codex-tf/security_web/sample-45.tf,aws-ec2-no-public-ingress-sgr
222,data/codex-tf/security_web/sample-31.tf,aws-ec2-add-description-to-security-group-rule
223,data/codex-tf/security_web/sample-31.tf,aws-ec2-no-public-egress-sgr
224,data/codex-tf/security_web/sample-31.tf,aws-ec2-no-public-ingress-sgr
225,data/codex-tf/security_web/sample-31.tf,aws-ec2-no-public-ingress-sgr
226,data/codex-tf/security_web/sample-21.tf,aws-ec2-add-description-to-security-group-rule
227,data/codex-tf/security_web/sample-21.tf,aws-ec2-no-public-egress-sgr
228,data/codex-tf/security_web/sample-15.tf,aws-ec2-add-description-to-security-group-rule
229,data/codex-tf/security_web/sample-15.tf,aws-ec2-add-description-to-security-group-rule
230,data/codex-tf/security_web/sample-15.tf,aws-ec2-add-description-to-security-group-rule
231,data/codex-tf/security_web/sample-15.tf,aws-ec2-no-public-egress-sgr
232,data/codex-tf/security_web/sample-15.tf,aws-ec2-no-public-ingress-sgr
233,data/codex-tf/security_web/sample-15.tf,aws-ec2-no-public-ingress-sgr
234,data/codex-tf/security_web/sample-44.tf,aws-ec2-add-description-to-security-group-rule
235,data/codex-tf/security_web/sample-44.tf,aws-ec2-add-description-to-security-group-rule
236,data/codex-tf/security_web/sample-44.tf,aws-ec2-add-description-to-security-group-rule
237,data/codex-tf/security_web/sample-44.tf,aws-ec2-no-public-egress-sgr
238,data/codex-tf/security_web/sample-44.tf,aws-ec2-no-public-ingress-sgr
239,data/codex-tf/security_web/sample-44.tf,aws-ec2-no-public-ingress-sgr
240,data/codex-tf/security_web/sample-35.tf,aws-ec2-add-description-to-security-group-rule
241,data/codex-tf/security_web/sample-35.tf,aws-ec2-add-description-to-security-group-rule
242,data/codex-tf/security_web/sample-35.tf,aws-ec2-add-description-to-security-group-rule
243,data/codex-tf/security_web/sample-35.tf,aws-ec2-no-public-egress-sgr
244,data/codex-tf/security_web/sample-35.tf,aws-ec2-no-public-ingress-sgr
245,data/codex-tf/security_web/sample-35.tf,aws-ec2-no-public-ingress-sgr
246,data/codex-tf/security_web/sample-50.tf,aws-ec2-add-description-to-security-group-rule
247,data/codex-tf/security_web/sample-50.tf,aws-ec2-add-description-to-security-group-rule
248,data/codex-tf/security_web/sample-50.tf,aws-ec2-add-description-to-security-group-rule
249,data/codex-tf/security_web/sample-50.tf,aws-ec2-no-public-egress-sgr
250,data/codex-tf/security_web/sample-50.tf,aws-ec2-no-public-ingress-sgr
251,data/codex-tf/security_web/sample-50.tf,aws-ec2-no-public-ingress-sgr
252,data/codex-tf/security_web/sample-40.tf,aws-ec2-add-description-to-security-group-rule
253,data/codex-tf/security_web/sample-40.tf,aws-ec2-add-description-to-security-group-rule
254,data/codex-tf/security_web/sample-40.tf,aws-ec2-add-description-to-security-group-rule
255,data/codex-tf/security_web/sample-40.tf,aws-ec2-no-public-egress-sgr
256,data/codex-tf/security_web/sample-40.tf,aws-ec2-no-public-ingress-sgr
257,data/codex-tf/security_web/sample-40.tf,aws-ec2-no-public-ingress-sgr
258,data/codex-tf/security_web/sample-11.tf,aws-ec2-add-description-to-security-group-rule
259,data/codex-tf/security_web/sample-11.tf,aws-ec2-no-public-egress-sgr
260,data/codex-tf/security_web/sample-25.tf,aws-ec2-add-description-to-security-group-rule
261,data/codex-tf/security_web/sample-25.tf,aws-ec2-add-description-to-security-group-rule
262,data/codex-tf/security_web/sample-25.tf,aws-ec2-add-description-to-security-group-rule
263,data/codex-tf/security_web/sample-25.tf,aws-ec2-no-public-egress-sgr
264,data/codex-tf/security_web/sample-25.tf,aws-ec2-no-public-ingress-sgr
265,data/codex-tf/security_web/sample-25.tf,aws-ec2-no-public-ingress-sgr
266,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-block-public-acls
267,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-block-public-policy
268,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-enable-bucket-encryption
269,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-enable-bucket-logging
270,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-enable-versioning
271,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-encryption-customer-key
272,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-ignore-public-acls
273,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-no-public-buckets
274,data/codex-tf/bucket-bucket_object/sample-32.tf,aws-s3-specify-public-access-block
275,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-block-public-acls
276,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-block-public-policy
277,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-enable-bucket-encryption
278,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-enable-bucket-logging
279,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-enable-versioning
280,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-encryption-customer-key
281,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-ignore-public-acls
282,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-no-public-buckets
283,data/codex-tf/bucket-bucket_object/sample-22.tf,aws-s3-specify-public-access-block
284,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-block-public-acls
285,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-block-public-policy
286,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-enable-bucket-encryption
287,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-enable-bucket-logging
288,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-enable-versioning
289,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-encryption-customer-key
290,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-ignore-public-acls
291,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-no-public-buckets
292,data/codex-tf/bucket-bucket_object/sample-47.tf,aws-s3-specify-public-access-block
293,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-block-public-acls
294,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-block-public-policy
295,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-enable-bucket-encryption
296,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-enable-bucket-logging
297,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-enable-versioning
298,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-encryption-customer-key
299,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-ignore-public-acls
300,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-no-public-buckets
301,data/codex-tf/bucket-bucket_object/sample-16.tf,aws-s3-specify-public-access-block
302,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-block-public-acls
303,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-block-public-policy
304,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-enable-bucket-encryption
305,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-enable-bucket-logging
306,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-enable-versioning
307,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-encryption-customer-key
308,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-ignore-public-acls
309,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-no-public-buckets
310,data/codex-tf/bucket-bucket_object/sample-36.tf,aws-s3-specify-public-access-block
311,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-block-public-acls
312,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-block-public-policy
313,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-enable-bucket-encryption
314,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-enable-bucket-logging
315,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-enable-versioning
316,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-encryption-customer-key
317,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-ignore-public-acls
318,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-no-public-buckets
319,data/codex-tf/bucket-bucket_object/sample-53.tf,aws-s3-specify-public-access-block
320,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-block-public-acls
321,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-block-public-policy
322,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-enable-bucket-encryption
323,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-enable-bucket-logging
324,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-enable-versioning
325,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-encryption-customer-key
326,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-ignore-public-acls
327,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-no-public-buckets
328,data/codex-tf/bucket-bucket_object/sample-12.tf,aws-s3-specify-public-access-block
329,data/codex-tf/bucket-bucket_object/sample-43.tf,aws-s3-block-public-acls
330,data/codex-tf/bucket-bucket_object/sample-43.tf,aws-s3-block-public-policy
331,data/codex-tf/bucket-bucket_object/sample-43.tf,aws-s3-enable-bucket-encryption
332,data/codex-tf/bucket-bucket_object/sample-43.tf,aws-s3-enable-bucket-logging
333,data/codex-tf/bucket-bucket_object/sample-43.tf,aws-s3-enable-versioning
334,data/codex-tf/bucket-bucket_object/sample-43.tf,aws-s3-encryption-customer-key
335,data/codex-tf/bucket-bucket_object/sample-43.tf,aws-s3-ignore-public-acls
