,file,rule_id
24,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet/sample7/main 2.tf,aws-ec2-no-public-ip-subnet
25,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
26,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet/sample9/main 2.tf,aws-ec2-no-public-ip-subnet
27,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
28,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet/sample10/main 2.tf,aws-ec2-no-public-ip-subnet
29,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
30,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
31,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
32,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
33,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
34,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
35,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
36,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
37,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
38,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
39,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-service_discovery_private_dns/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
40,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
41,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
42,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
43,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
44,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
45,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
46,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
47,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
48,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
49,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-route_table-route/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
50,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
51,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
52,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
53,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
54,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
55,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
56,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
57,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
58,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
59,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
60,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample5/main 2.tf,aws-ec2-enable-at-rest-encryption
61,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample5/main 2.tf,aws-ec2-enforce-http-token-imds
62,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample5/main 2.tf,aws-ec2-no-public-ip-subnet
63,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
64,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample2/main 2.tf,aws-ec2-enable-at-rest-encryption
65,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample2/main 2.tf,aws-ec2-enforce-http-token-imds
66,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample2/main 2.tf,aws-ec2-no-public-ip-subnet
67,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
68,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample3/main 2.tf,aws-ec2-enable-at-rest-encryption
69,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample3/main 2.tf,aws-ec2-enforce-http-token-imds
70,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample3/main 2.tf,aws-ec2-no-public-ip-subnet
71,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
72,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample4/main 2.tf,aws-ec2-enable-at-rest-encryption
73,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample4/main 2.tf,aws-ec2-enforce-http-token-imds
74,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample4/main 2.tf,aws-ec2-no-public-ip-subnet
75,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
76,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample8/main 2.tf,aws-ec2-enable-at-rest-encryption
77,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample8/main 2.tf,aws-ec2-enforce-http-token-imds
78,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample8/main 2.tf,aws-ec2-no-public-ip-subnet
79,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
80,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample1/main 2.tf,aws-ec2-enable-at-rest-encryption
81,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample1/main 2.tf,aws-ec2-enforce-http-token-imds
82,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample1/main 2.tf,aws-ec2-no-public-ip-subnet
83,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
84,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample6/main 2.tf,aws-ec2-enable-at-rest-encryption
85,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample6/main 2.tf,aws-ec2-enforce-http-token-imds
86,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample6/main 2.tf,aws-ec2-no-public-ip-subnet
87,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
88,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample7/main 2.tf,aws-ec2-enable-at-rest-encryption
89,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample7/main 2.tf,aws-ec2-enforce-http-token-imds
90,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample7/main 2.tf,aws-ec2-no-public-ip-subnet
91,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
92,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample9/main 2.tf,aws-ec2-enable-at-rest-encryption
93,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample9/main 2.tf,aws-ec2-enforce-http-token-imds
94,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample9/main 2.tf,aws-ec2-no-public-ip-subnet
95,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
96,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample10/main 2.tf,aws-ec2-enable-at-rest-encryption
97,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample10/main 2.tf,aws-ec2-enforce-http-token-imds
98,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample10/main 2.tf,aws-ec2-no-public-ip-subnet
99,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-instance/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
100,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample5/main 2.tf,aws-ec2-enable-at-rest-encryption
101,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample5/main 2.tf,aws-ec2-enforce-http-token-imds
102,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
103,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample2/main 2.tf,aws-ec2-enable-at-rest-encryption
104,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample2/main 2.tf,aws-ec2-enforce-http-token-imds
105,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
106,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample3/main 2.tf,aws-ec2-enable-at-rest-encryption
107,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample3/main 2.tf,aws-ec2-enforce-http-token-imds
108,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
109,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample4/main 2.tf,aws-ec2-enable-at-rest-encryption
110,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample4/main 2.tf,aws-ec2-enforce-http-token-imds
111,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
112,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample8/main 2.tf,aws-ec2-enable-at-rest-encryption
113,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample8/main 2.tf,aws-ec2-enforce-http-token-imds
114,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
115,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample1/main 2.tf,aws-ec2-enable-at-rest-encryption
116,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample1/main 2.tf,aws-ec2-enforce-http-token-imds
117,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
118,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample6/main 2.tf,aws-ec2-enable-at-rest-encryption
119,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample6/main 2.tf,aws-ec2-enforce-http-token-imds
120,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
121,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample7/main 2.tf,aws-ec2-enable-at-rest-encryption
122,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample7/main 2.tf,aws-ec2-enforce-http-token-imds
123,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
124,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample9/main 2.tf,aws-ec2-enable-at-rest-encryption
125,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample9/main 2.tf,aws-ec2-enforce-http-token-imds
126,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
127,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample10/main 2.tf,aws-ec2-enable-at-rest-encryption
128,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample10/main 2.tf,aws-ec2-enforce-http-token-imds
129,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway-instance-eip/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
130,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-add-description-to-security-group-rule
131,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-add-description-to-security-group-rule
132,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-add-description-to-security-group-rule
133,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-add-description-to-security-group-rule
134,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-add-description-to-security-group-rule
135,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-enable-at-rest-encryption
136,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-enforce-http-token-imds
137,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-no-public-egress-sgr
138,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-no-public-egress-sgr
139,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-no-public-ingress-sgr
140,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-no-public-ingress-sgr
141,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample5/main 2.tf,aws-ec2-no-public-ingress-sgr
142,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-add-description-to-security-group-rule
143,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-add-description-to-security-group-rule
144,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-add-description-to-security-group-rule
145,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-add-description-to-security-group-rule
146,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-add-description-to-security-group-rule
147,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-enable-at-rest-encryption
148,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-enforce-http-token-imds
149,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-no-public-egress-sgr
150,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-no-public-egress-sgr
151,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-no-public-ingress-sgr
152,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-no-public-ingress-sgr
153,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample2/main 2.tf,aws-ec2-no-public-ingress-sgr
154,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-add-description-to-security-group-rule
155,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-add-description-to-security-group-rule
